2016-10-04 22:28:35,557 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,558 pl.lodz.pl.concurrency.zad1.HighSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,559 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,560 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - ADDING HIGHEST NUMBER TO HIGHERSET
2016-10-04 22:28:35,560 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,560 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,559 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,560 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - ADDING HIGHEST NUMBER TO HIGHERSET
2016-10-04 22:28:35,561 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,561 pl.lodz.pl.concurrency.zad1.HighSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,561 pl.lodz.pl.concurrency.zad1.HighSet INFO  - ADDING LOWEST NUMBER TO LOWERSET
2016-10-04 22:28:35,561 pl.lodz.pl.concurrency.zad1.HighSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,562 pl.lodz.pl.concurrency.zad1.HighSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,562 pl.lodz.pl.concurrency.zad1.HighSet INFO  - ADDING LOWEST NUMBER TO LOWERSET
2016-10-04 22:28:35,562 pl.lodz.pl.concurrency.zad1.HighSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,562 pl.lodz.pl.concurrency.zad1.HighSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,561 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,562 pl.lodz.pl.concurrency.zad1.HighSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,562 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,563 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,563 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,563 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,563 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - ADDING HIGHEST NUMBER TO HIGHERSET
2016-10-04 22:28:35,563 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,564 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,564 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - ADDING HIGHEST NUMBER TO HIGHERSET
2016-10-04 22:28:35,564 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,564 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,565 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,565 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,565 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,566 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,566 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,566 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,566 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,567 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,563 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,568 pl.lodz.pl.concurrency.zad1.HighSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,568 pl.lodz.pl.concurrency.zad1.HighSet INFO  - ADDING LOWEST NUMBER TO LOWERSET
2016-10-04 22:28:35,568 pl.lodz.pl.concurrency.zad1.HighSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,567 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,569 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,569 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,569 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,569 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,569 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,570 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,570 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,570 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,570 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,570 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,570 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,570 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,571 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,571 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,573 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,573 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,573 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,574 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,574 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,574 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,574 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,574 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,574 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,574 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,575 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,575 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,575 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,568 pl.lodz.pl.concurrency.zad1.HighSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,575 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,576 pl.lodz.pl.concurrency.zad1.HighSet INFO  - ADDING LOWEST NUMBER TO LOWERSET
2016-10-04 22:28:35,576 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,576 pl.lodz.pl.concurrency.zad1.HighSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,576 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,576 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,577 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - ADDING HIGHEST NUMBER TO HIGHERSET
2016-10-04 22:28:35,577 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,577 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,577 pl.lodz.pl.concurrency.zad1.HighSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,577 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,577 pl.lodz.pl.concurrency.zad1.HighSet INFO  - ADDING LOWEST NUMBER TO LOWERSET
2016-10-04 22:28:35,578 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,578 pl.lodz.pl.concurrency.zad1.HighSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,578 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,578 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,578 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - ADDING HIGHEST NUMBER TO HIGHERSET
2016-10-04 22:28:35,578 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,579 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,579 pl.lodz.pl.concurrency.zad1.HighSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,579 pl.lodz.pl.concurrency.zad1.HighSet INFO  - ADDING LOWEST NUMBER TO LOWERSET
2016-10-04 22:28:35,579 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,579 pl.lodz.pl.concurrency.zad1.HighSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,579 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,580 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,580 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - ADDING HIGHEST NUMBER TO HIGHERSET
2016-10-04 22:28:35,580 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,580 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,580 pl.lodz.pl.concurrency.zad1.HighSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,581 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,581 pl.lodz.pl.concurrency.zad1.HighSet INFO  - ADDING LOWEST NUMBER TO LOWERSET
2016-10-04 22:28:35,581 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,581 pl.lodz.pl.concurrency.zad1.HighSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,581 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,582 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,582 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - ADDING HIGHEST NUMBER TO HIGHERSET
2016-10-04 22:28:35,582 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,582 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,582 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,582 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,583 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - ADDING HIGHEST NUMBER TO HIGHERSET
2016-10-04 22:28:35,583 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,583 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,584 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,583 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,584 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,584 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,584 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,585 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,585 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,585 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,585 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,585 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,585 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,586 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,586 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,586 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,586 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,587 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,587 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,587 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,588 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,588 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,588 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,588 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,588 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,589 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,589 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,589 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,589 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,590 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,590 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,590 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,590 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,590 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,590 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,591 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,584 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,591 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,591 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,592 pl.lodz.pl.concurrency.zad1.HighSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,591 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,592 pl.lodz.pl.concurrency.zad1.HighSet INFO  - ADDING LOWEST NUMBER TO LOWERSET
2016-10-04 22:28:35,592 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,592 pl.lodz.pl.concurrency.zad1.HighSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,592 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,592 pl.lodz.pl.concurrency.zad1.Semaphore INFO  - SEMAPHORE WAITING
2016-10-04 22:28:35,593 pl.lodz.pl.concurrency.zad1.LowerSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,593 pl.lodz.pl.concurrency.zad1.HighSet INFO  - SEMAPHORE ACQUIRED
2016-10-04 22:28:35,593 pl.lodz.pl.concurrency.zad1.HighSet INFO  - SEMAPHORE RELEASED
2016-10-04 22:28:35,593 pl.lodz.pl.concurrency.zad1.App INFO  - [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]
2016-10-04 22:28:35,594 pl.lodz.pl.concurrency.zad1.App INFO  - [40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]
